,Men_log,Hispanic_scale,White_scale,Black_scale,Native_scale,Asian_scale,Pacific_scale,Construction_log,Production_log,Drive_boxcox,Carpool_boxcox,Walk_boxcox,OtherTransp_boxcox,Income_log,IncomeErr_log,Poverty_log,MeanCommute_scale
Wisconsin-Racine,11.476862959425013,0.06697432194749238,-0.09284130391951204,0.14950741979652551,-0.18250295060451638,-0.011041385982511266,-0.11258977713575608,2.2082744135228043,2.9231615807191558,19029340125.078194,3.951182474870439,0.8840266462048618,0.7641944631236741,10.92565066904083,6.964135612418245,2.5257286443082556,0.0573688247890038
Wisconsin-Richland,9.098961783992793,-0.458017579129021,0.8709897710393202,-0.5719375009774434,-0.19629227178964304,-0.3149154275524776,-0.11258977713575608,2.5494451709255714,3.1484533605716547,16467661241.15248,3.856169338904642,1.109619614873233,0.6548608232528105,10.710186607780189,7.52456122628536,2.70805020110221,0.16451941401208503
Wisconsin-Rock,11.276126602833017,-0.15133914186650338,0.3650874873505212,-0.3688122320216658,-0.21008159297476972,-0.011041385982511266,-0.11258977713575608,2.2300144001592104,3.054001181677967,17407634507.84403,4.51859876689588,0.9047609257072509,0.6548608232528105,10.82623737947102,7.017506142941256,2.70805020110221,-0.06764019597125859
Wisconsin-Rusk,8.88405606174246,-0.49440315643135374,0.8927959039569409,-0.5369159028816197,-0.16871362941938972,-0.3149154275524776,-0.11258977713575608,2.5726122302071057,3.2347491740244907,11751124255.594736,4.575269859980675,1.225582609966785,0.5112199906124424,10.576278952838999,7.471363088187097,2.772588722239781,-0.31765823749178207
Wisconsin-St. Croix,10.667139793981427,-0.458017579129021,0.8317387317876028,-0.557928861739114,-0.18250295060451638,-0.08700989637500284,-0.11258977713575608,2.2300144001592104,2.681021528714291,17771346672.389027,4.166773725908501,0.8154794234404484,0.5883840329178517,11.168828231809211,7.701200180857446,1.8718021769015913,0.9145735385736562
Wisconsin-Sauk,10.360215954581834,-0.32806908876354746,0.7139856140324513,-0.5719375009774434,-0.07218838112350312,-0.20096266196374024,-0.11258977713575608,2.33214389523559,2.8390784635086144,14401982737.201426,4.74221037222263,1.1668814266889176,0.8701017335679802,10.840658761989639,7.1569563646156364,2.509599262378372,-0.21050764826870022
Wisconsin-Sawyer,9.02905827475689,-0.4632155187436401,0.10341389233907364,-0.557928861739114,2.023788439015749,-0.3149154275524776,-0.11258977713575608,2.4069451083182885,2.6026896854443837,11925996173.280987,4.984585650706521,1.1668814266889176,0.5883840329178517,10.637416726816307,7.288927694521257,2.8154087194227095,-0.7284021628469284
Wisconsin-Shawano,9.943092807128487,-0.43722582067054533,0.5220916443573901,-0.585946140215773,0.7827495323543497,-0.2769311723562318,-0.11258977713575608,2.468099531471619,3.0252910757955354,14505079936.892797,4.403634909389865,1.109619614873233,0.5513116879186498,10.77605625551905,7.302496423727326,2.3978952727983707,-0.049781764434078064
Wisconsin-Sheboygan,10.967508396434619,-0.2656938133881201,0.4566732456045282,-0.5088986244049607,-0.21008159297476972,1.4703445666710744,-0.11258977713575608,2.0794415416798357,3.1780538303479458,20497136637.454052,3.726845619476135,1.056753740431538,0.7393175950494679,10.89141033686003,7.062191632286556,2.2192034840549946,-0.8891280466815505
Wisconsin-Taylor,9.259987311865597,-0.48400727720211584,0.9320469432086576,-0.5719375009774434,-0.21008159297476972,-0.42886819314121494,-0.11258977713575608,2.6461747973841225,3.3568971227655755,12739735426.109652,4.2567279071581705,1.1773501549007173,0.7641944631236741,10.72370781565955,7.449498005382849,2.5257286443082556,-0.21050764826870022
Wisconsin-Trempealeau,9.603260452582052,-0.22930823608578754,0.7052631608654029,-0.5719375009774434,-0.21008159297476972,-0.2769311723562318,-0.11258977713575608,2.4595888418037104,3.2347491740244907,16582813021.519367,4.106011489627671,1.1668814266889176,0.7129159957715903,10.841089577019996,7.260522598089852,2.3702437414678603,-0.3355166690289626
Wisconsin-Vernon,9.621257258762592,-0.49440315643135374,0.9189632634580853,-0.5719375009774434,-0.21008159297476972,-0.2769311723562318,-0.11258977713575608,2.533696813957432,2.9231615807191558,12555057682.302734,4.106011489627671,1.1773501549007173,0.8701017335679802,10.77216243046862,7.564238475170491,2.772588722239781,0.16451941401208503
Wisconsin-Vilas,9.278839788400875,-0.47880933758749683,0.4392283392704315,-0.5929504598349378,0.9895893501312497,-0.2769311723562318,-0.11258977713575608,2.631888840136646,2.128231705849268,15790525076.984243,3.6277542104499894,1.2164431740179609,0.6548608232528105,10.622814044879377,7.424761761823209,2.667228206581955,-0.7462605943841083
Wisconsin-Walworth,10.84778248081988,-0.00579683265717287,0.44795079243747987,-0.5439202225007845,-0.22387091415989635,-0.12499415157124862,0.023498466999804964,2.341805806147327,2.856470206220483,16582813021.519367,4.106011489627671,1.109619614873233,0.7641944631236741,10.886408366708046,7.529943370601589,2.6026896854443837,0.20023627708644542
Wisconsin-Washburn,8.961750799330497,-0.4892052168167348,0.844822411538175,-0.5719375009774434,-0.04460973875324981,-0.2769311723562318,-0.11258977713575608,2.4765384001174837,2.917770732084279,15790525076.984243,4.166773725908501,1.056753740431538,0.7641944631236741,10.65414863929668,7.367708572374371,2.5726122302071057,-0.24622451134306128
Wisconsin-Washington,11.095590184291577,-0.4216320018266885,0.7924876925358855,-0.5369159028816197,-0.22387091415989635,-0.08700989637500284,-0.11258977713575608,2.163323025660538,2.8213788864092133,22057163544.426395,3.7918954754621423,0.8154794234404484,0.7129159957715903,11.145290680795155,7.3833681469923835,1.7227665977411035,0.25381157169798635
Wisconsin-Waukesha,12.172727835396879,-0.33846496799278536,0.6180386291949204,-0.5088986244049607,-0.22387091415989635,0.6346909523536672,-0.11258977713575608,1.8870696490323797,2.4069451083182885,23559197343.734108,3.3538592880500917,0.7052943814338556,0.5513116879186498,11.245634082166182,6.742880635791903,1.667706820558076,0.1288025509377246
Wisconsin-Waupaca,10.18028560838583,-0.4268299414413075,0.8535448647052235,-0.5789418205966083,-0.1549243082342631,-0.3149154275524776,-0.11258977713575608,2.4423470353692043,3.258096538021482,18772034332.34578,4.106011489627671,0.9616916936713608,0.8099233562582846,10.858883606290863,7.3098814858247865,2.341805806147327,-0.15693235365715993
Wisconsin-Waushara,9.455871442168021,-0.2500999945442633,0.6354835355290172,-0.4808813459283018,-0.16871362941938972,-0.3149154275524776,-0.11258977713575608,2.667228206581955,3.1780538303479458,13501028288.819899,5.037226821582346,0.9435288461841634,0.83100828002934,10.71809987037725,7.365812837209472,2.33214389523559,0.5752633393672313
Wisconsin-Winnebago,11.35063003990524,-0.37485054529511797,0.6223998557784449,-0.47387702630913703,-0.1549243082342631,0.44476967637243825,-0.11258977713575608,1.9459101490553132,3.0204248861443626,22057163544.426395,3.4926405800790095,0.9616916936713608,0.6848266081210523,10.859345091512298,6.76849321164863,2.4849066497880004,-0.8355527520700096
Wisconsin-Wood,10.50763957152451,-0.43722582067054533,0.7750427862017893,-0.5719375009774434,-0.1411349870491364,0.2928326555874551,-0.11258977713575608,2.302585092994046,3.0155349008501706,17407634507.84403,3.951182474870439,1.187527539804514,0.83100828002934,10.798779341814225,7.253470382684528,2.3978952727983707,-0.7819774574584694
Wyoming-Albany,9.887967740878091,-0.09935974572031392,0.3476425810164251,-0.5159029440241255,-0.1411349870491364,0.7106594627461589,-0.11258977713575608,2.2407096892759584,2.0412203288596382,4845179885.137021,4.687062223055193,1.5179957429484094,1.2347880041075572,10.665087458730515,7.892452043520352,3.292126286607793,-1.8713417812264652
Wyoming-Big Horn,8.699848026000312,-0.10975562494955177,0.5526202304420585,-0.5999547794541025,-0.08597770230862976,-0.3149154275524776,0.023498466999804964,2.9601050959108397,2.5494451709255714,7767940313.262566,5.443966966449337,1.3978982058027787,0.9532788535456382,10.852806788424072,7.653494909661253,2.4932054526026954,-1.1391460882020747
Wyoming-Campbell,10.123185173446037,-0.14614120225188443,0.5438977772750108,-0.5509245421199492,-0.09976702349375643,-0.238946917159986,-0.11258977713575608,3.1780538303479458,2.7013612129514133,16353170365.5518,4.603409089199939,0.7352522999539252,0.9532788535456382,11.290531632546564,8.458292083496076,1.9740810260220096,-0.5498178474751257
Wyoming-Carbon,9.058586816748646,0.33206924229305845,0.12958125184021876,-0.5088986244049607,-0.1549243082342631,-0.3908839379449692,0.023498466999804964,2.803360380906535,2.9444389791664403,12832911770.651762,4.687062223055193,1.1974271677981108,0.7393175950494679,10.947731648720744,8.293549515060345,2.72785282839839,-1.0498539305161734
Wyoming-Converse,8.870382066070137,-0.182526779554217,0.5962324962772998,-0.6069590990732673,-0.21008159297476972,-0.12499415157124862,-0.11258977713575608,3.0726933146901194,2.5952547069568657,13020952701.589808,4.403634909389865,0.8840266462048618,0.7129159957715903,11.039829058014245,8.734077192559303,2.2407096892759584,0.16451941401208503
Wyoming-Crook,8.22040309993373,-0.4424237602851643,0.9320469432086576,-0.5929504598349378,-0.21008159297476972,-0.42886819314121494,-0.11258977713575608,3.139832617527748,2.6946271807700692,6665492612.728835,4.74221037222263,1.207061745907019,0.9532788535456382,11.009489139636091,8.317766166719343,1.6094379124341003,0.5395464762928709
Wyoming-Fremont,9.921229234012285,-0.22930823608578754,-0.21495564825818744,-0.5719375009774434,2.368521468643915,-0.238946917159986,0.023498466999804964,2.72785282839839,2.3513752571634776,10908192702.208698,4.9581040401285685,1.1217858086574126,0.851039322370432,10.873754975267016,7.81923445385907,2.653241964607215,-0.8534111836071901
Wyoming-Goshen,8.87905466204227,-0.0317865307302676,0.4828406051056727,-0.585946140215773,-0.18250295060451638,-0.3908839379449692,-0.11258977713575608,2.6026896854443837,2.667228206581955,12739735426.109652,4.547000344099659,1.0706494478261503,0.7393175950494679,10.661696554788023,8.502891406705377,2.884800712846709,-0.7284021628469284
Wyoming-Hot Springs,7.780720886117918,-0.38524642452435587,0.7837652393688377,-0.5929504598349378,-0.030820417568123145,-0.35289968274872335,-0.11258977713575608,2.7343675094195836,2.128231705849268,8275080930.568791,5.590451702852611,1.4422681908498372,0.2463115434874052,10.720576542290251,8.470730317005897,2.3702437414678603,-0.7998358889956492
Wyoming-Johnson,8.417372856134026,-0.3436629076074043,0.844822411538175,-0.6069590990732673,-0.18250295060451638,-0.46685244833746076,-0.11258977713575608,3.091042453358316,2.128231705849268,6190335668.099603,6.540757766344718,0.9616916936713608,1.020861355136598,10.897942305379637,8.770904744296866,1.840549633397487,1.396751190077524
Wyoming-Laramie,10.777100402128553,0.1553392953960144,0.16447106450841165,-0.41083814973665433,-0.12734566586400975,-0.04902564117875701,0.023498466999804964,2.4336133554004498,2.451005098112319,17528182551.97128,4.461392126490072,0.9616916936713608,0.851039322370432,11.013797818950048,7.790696031174738,2.312535423847214,-1.3891641297225983
Wyoming-Lincoln,9.143773127704069,-0.3436629076074043,0.7575978798676926,-0.5999547794541025,-0.19629227178964304,-0.3149154275524776,0.023498466999804964,3.0301337002713233,2.509599262378372,10115813691.45767,5.294304853556689,1.1335763751441452,0.3679817498566914,11.107165313341005,8.548691858475609,2.066862759472976,1.18245001163136
Wyoming-Natrona,10.60893378868309,-0.1565370814811223,0.5133691911903417,-0.529911583262455,-0.1549243082342631,-0.12499415157124862,-0.11258977713575608,2.681021528714291,2.6026896854443837,18266034080.30775,4.687062223055193,0.790194514736272,0.7129159957715903,10.948540824109674,7.666221925662725,2.3702437414678603,-1.0141370674418122
Wyoming-Niobrara,7.059617628291383,-0.43722582067054533,0.7009019342818791,-0.585946140215773,-0.003241775197869835,-0.238946917159986,-0.11258977713575608,2.388762789235098,2.5257286443082556,4721048090.187709,3.856169338904642,1.5877844522072166,0.9818952084727731,10.606535557773336,9.414749525234143,2.7013612129514133,-1.0855707935905337
Wyoming-Park,9.563107691083898,-0.2708917530027391,0.6572896684466378,-0.5509245421199492,-0.16871362941938972,-0.238946917159986,-0.11258977713575608,2.8154087194227095,2.1041341542702074,9812471381.408875,5.115402122535601,1.3127452270659299,0.7393175950494679,10.939568193836587,7.83241092718792,1.9740810260220096,-1.0855707935905337
Wyoming-Platte,8.410720946905721,-0.17213090032497913,0.6136774026113965,-0.6069590990732673,-0.22387091415989635,-0.3149154275524776,-0.11258977713575608,2.8094026953624978,2.580216829592325,8740961167.451292,4.461392126490072,1.187527539804514,0.9380678219464796,10.558413520275876,8.885440911707585,2.7788192719904172,-0.960561772830272
Wyoming-Sheridan,9.595262578853017,-0.3540587868366422,0.7096243874489274,-0.5509245421199492,-0.08597770230862976,-0.20096266196374024,-0.11258977713575608,2.509599262378372,2.424802725718295,13697104648.777271,4.575269859980675,1.1335763751441452,0.7876883935959887,10.923327160038841,8.043984431221553,2.1162555148025524,-1.2641551089623364
Wyoming-Sublette,8.585412430393381,-0.17213090032497913,0.5526202304420585,-0.6069590990732673,-0.23766023534502304,-0.2769311723562318,-0.11258977713575608,2.91235066461494,2.9069010598473755,10745751452.414623,4.345311374159795,1.4422681908498372,0.6848266081210523,11.3116901657049,9.371182897093012,2.0918640616783932,-0.103357059045619
Wyoming-Sweetwater,10.058737627806687,0.24890220845915545,0.19499965059308066,-0.5509245421199492,-0.21008159297476972,-0.12499415157124862,0.5678514435420491,3.139832617527748,2.7536607123542622,12372595577.62963,5.87462725634955,0.9616916936713608,0.5513116879186498,11.142180573340251,8.297792626380861,2.4423470353692043,-0.40695039517768344
Wyoming-Teton,9.35331454092729,0.2125166311568228,0.2516955961788942,-0.5929504598349378,-0.18250295060451638,0.25484840039120926,-0.11258977713575608,2.2300144001592104,1.840549633397487,4288124700.295271,3.726845619476135,1.5348553295044953,1.1887738334254236,11.229567363998502,8.905172985183382,2.0014800002101243,-1.585606876631581
Wyoming-Uinta,9.27199975236291,-0.10975562494955177,0.5395365506914862,-0.5929504598349378,-0.18250295060451638,-0.42886819314121494,-0.11258977713575608,2.8154087194227095,2.760009940032921,12282188816.44729,5.218217638250837,1.0274338075002096,0.7641944631236741,10.943216410966887,8.463370384718731,2.617395832834079,-0.5141009844007652
Wyoming-Washakie,8.329416783939319,0.1553392953960144,0.3040303151811838,-0.557928861739114,-0.19629227178964304,-0.3908839379449692,-0.11258977713575608,3.0155349008501706,2.5416019934645457,9812471381.408875,5.115402122535601,1.352095600527879,0.9818952084727731,10.771679880919251,8.385716828627851,2.624668592163159,-1.9606339389123666
Wyoming-Weston,8.214735833382303,-0.4008402433682127,0.7314305203665481,-0.5929504598349378,-0.1411349870491364,-0.2769311723562318,-0.11258977713575608,3.122364924487357,2.9231615807191558,5791788440.54714,4.904812296739002,1.109619614873233,0.6548608232528105,10.963670814584455,8.57376254290413,2.6461747973841225,1.0395825593339185
Puerto Rico-Adjuntas,9.134107065976593,4.6151714847390695,-3.280897936475648,-0.6069590990732673,-0.23766023534502304,-0.46685244833746076,-0.11258977713575608,2.5572273113676265,2.5726122302071057,25803051783.04464,3.064023528595047,1.3056942868403318,0.0,9.259035293514941,7.189922170745808,4.122283930911342,1.1467331485569998
Puerto Rico-Aguada,9.899077844047428,4.292899228632694,-3.141338685802876,-0.5999547794541025,-0.23766023534502304,-0.42886819314121494,-0.11258977713575608,2.468099531471619,2.3978952727983707,9016756871.698727,6.433677190443503,1.1335763751441452,0.46767368991005126,9.68215486062588,7.1284959456800365,3.9926809084456005,0.3788205924582481
